"wv_mr","pp_o3","alt","o3_mr","pressure","temperature"
3790,4.6483,2.02,0.0584,796.6,2.72
3570,4.6445,2.024,0.0583,796.09,2.86
3450,4.7481,2.028,0.0597,795.56,2.83
3330,4.8096,2.033,0.0605,795.08,2.66
3330,4.7597,2.038,0.0599,794.68,2.68
3370,4.7558,2.043,0.0599,794.21,2.73
3380,4.7366,2.048,0.0597,793.71,2.71
3410,4.752,2.052,0.0599,793.24,2.81
3390,4.8479,2.056,0.0611,792.8,2.74
3350,4.9132,2.062,0.062,792.3,2.74
3270,4.9247,2.069,0.0622,791.78,2.69
3160,4.8825,2.076,0.0617,791.22,2.82
3070,4.8479,2.082,0.0613,790.66,2.79
3000,4.8134,2.089,0.0609,790.04,2.83
2950,4.7443,2.096,0.0601,789.33,2.85
2890,4.7136,2.101,0.0598,788.79,2.88
2850,4.7289,2.104,0.06,788.27,3.01
2790,4.7865,2.107,0.0608,787.78,3.05
2750,4.8633,2.111,0.0618,787.33,3
2690,4.9209,2.115,0.0625,786.86,3.03
2640,4.9516,2.119,0.063,786.5,3.12
2570,4.9362,2.123,0.0628,786.1,3.13
2520,4.9708,2.127,0.0633,785.74,3.23
2490,5.0629,2.132,0.0645,785.38,3.27
2450,5.1013,2.137,0.065,784.89,3.3
2440,5.0437,2.143,0.0643,784.44,3.32
2420,4.9629,2.148,0.0633,783.96,3.33
2440,4.9361,2.153,0.063,783.48,3.41
2430,4.9936,2.157,0.0638,783.02,3.4
2420,5.0322,2.161,0.0643,782.55,3.39
2440,4.9938,2.165,0.0638,782.14,3.38
2410,5.0053,2.169,0.064,781.74,3.32
2440,5.0512,2.173,0.0646,781.32,3.39
2420,5.0704,2.177,0.0649,780.96,3.41
2410,5.1008,2.182,0.0654,780.48,3.34
2390,5.1578,2.187,0.0661,780.07,3.34
2360,5.1692,2.193,0.0663,779.52,3.33
2360,5.0883,2.199,0.0653,778.96,3.35
2340,4.9768,2.204,0.0639,778.46,3.36
2340,4.9691,2.208,0.0639,778.03,3.33
2300,4.9843,2.212,0.0641,777.6,3.28
2250,4.9997,2.217,0.0643,777.15,3.3
2210,4.9767,2.221,0.0641,776.73,3.3
2180,5.0265,2.225,0.0647,776.39,3.22
2250,5.134,2.229,0.0662,775.96,3.34
2370,5.1455,2.235,0.0663,775.57,3.33
2430,5.038,2.241,0.065,775.13,3.3
2440,4.8961,2.246,0.0632,774.72,3.32
2430,4.9383,2.251,0.0638,774.29,3.34
2410,4.9613,2.256,0.0641,773.79,3.35
2400,4.9383,2.261,0.0639,773.3,3.35
2370,4.8961,2.265,0.0634,772.84,3.37
2320,4.8961,2.269,0.0634,772.39,3.39
2290,4.9191,2.273,0.0637,771.95,3.4
2270,4.8999,2.278,0.0635,771.5,3.39
2270,4.8577,2.282,0.063,771.13,3.4
2290,4.8922,2.286,0.0635,770.71,3.4
2260,4.8884,2.291,0.0635,770.31,3.32
2250,4.8654,2.296,0.0632,769.92,3.33
2240,4.8117,2.3,0.0625,769.42,3.43
2230,4.7733,2.305,0.0621,769.01,3.35
2320,4.7464,2.309,0.0618,768.6,3.38
2370,4.7042,2.313,0.0612,768.13,3.36
2420,4.781,2.317,0.0623,767.69,3.4
2410,4.85,2.322,0.0632,767.23,3.34
2420,4.804,2.327,0.0626,766.82,3.34
2420,4.7426,2.332,0.0619,766.34,3.36
2420,4.6889,2.337,0.0612,765.94,3.36
2420,4.6582,2.341,0.0608,765.54,3.39
2390,4.6467,2.345,0.0607,765.15,3.49
2320,4.7234,2.349,0.0618,764.73,3.49
2210,4.7771,2.353,0.0625,764.32,3.47
2140,4.7272,2.357,0.0619,763.92,3.53
2050,4.7426,2.361,0.0621,763.5,3.58
1960,4.7503,2.365,0.0622,763.16,3.64
1870,4.7349,2.369,0.0621,762.78,3.77
1720,4.8078,2.373,0.0631,762.38,3.83
1490,4.8078,2.378,0.0631,762.01,3.93
1390,4.8884,2.384,0.0642,761.52,3.99
1360,4.8654,2.388,0.0639,761.06,3.94
1390,4.8118,2.392,0.0633,760.69,4
1400,4.831,2.395,0.0635,760.37,3.93
1420,4.9576,2.4,0.0652,759.94,3.98
1450,4.9998,2.405,0.0658,759.48,3.95
1490,4.9883,2.409,0.0657,759,3.86
1540,4.9883,2.413,0.0658,758.59,3.83
1590,5.0114,2.417,0.0661,758.24,3.82
1630,5.0037,2.42,0.066,757.84,3.79
1650,5.0497,2.424,0.0667,757.62,3.74
1660,5.1687,2.43,0.0683,757.19,3.67
1680,5.1917,2.436,0.0686,756.72,3.64
1700,5.1188,2.443,0.0677,756.24,3.58
1700,5.0574,2.45,0.0669,755.74,3.48
1750,5.0037,2.457,0.0663,755.11,3.45
1780,4.9922,2.463,0.0662,754.4,3.43
1800,4.9845,2.47,0.0661,753.84,3.4
1830,4.95,2.477,0.0657,753.14,3.3
1880,4.8847,2.483,0.0649,752.53,3.27
1940,4.8387,2.489,0.0644,751.89,3.27
1980,4.7811,2.493,0.0636,751.46,3.25
1990,4.7773,2.497,0.0636,751.02,3.21
2030,4.8041,2.502,0.064,750.59,3.2
2060,4.7811,2.506,0.0637,750.18,3.2
2110,4.7543,2.509,0.0634,749.8,3.23
2140,4.7428,2.513,0.0633,749.37,3.21
